First Name,Last Name,BTN Code,End Team,Pos,GP,PPG,PPA,PPP,PPA1,PPA2,54G,54A1,54A2,PPP/60,PPShot,PPMiss,PPBlkd,PPSh%,PPCoSH%,PPPass,PPBlk,PPHitF,PPHitA,PPTOI,PPTOI/G,54TOI/G,54TOF/G,PP%,PPIGP,PPIAP,PPIPP,PPFOW,PPFOL,PPFO%,TmPPGF,TmPPGA,TmPPSVA,TmPPSVF,TmPPMF,TmPPMA,TmPPBF,TmPPBA,PPPenT,PPPenD,PPCorsi,PPRelC,PPQoC,PPRQoC,Raw Delta,Delta,Delta QS,Delta QO,Delta QT,Delta SOT
Fedor,Tyutin,FEDORTYUTIN,CBJ,D,69,1,8,9,2,6,0,2,4,4.9,27,15,12,3.70%,1.90%,19,0,4,4,110.8,1.6,1.56,3.98,28.20%,0.00%,72.70%,72.70%,,, ,11,0,91,7,46,0,3,45,1,0,102.31,20.8,-78.302,-3.863,10.9,0.8,0.3,0.3,-0.1,1.3
Filip,Forsberg,FILIPFORSBERG,NSH,C/RW,13,1,3,4,0,3,0,0,3,9.5,4,1,2,25.00%,14.30%,0,0,0,1,25.2,1.93,1.85,2.69,40.70%,0.00%,75.00%,75.00%,0,0, ,4,0,13,0,5,0,2,5,0,0,62.46,-11.4,-76.516,3.906,1.9,-0.3,0.1,0,0,-0.3
Francis,Bouillon,FRANCISBOUILLON,MTL,D,52,0,1,1,1,0,0,1,0,0.9,8,0,6,0.00%,0.00%,11,2,0,2,65.7,1.25,1.28,4.63,21.70%,0.00%,25.00%,25.00%,,, ,4,0,39,11,16,1,4,21,0,0,57.66,-32.3,-84.108,-0.905,3.7,-1.8,0.3,-0.1,0.8,-0.8
Francois,Beauchemin,FRANCOISBEAUCHEMIN,ANA,D,70,1,1,2,0,2,1,0,1,1,17,7,19,5.90%,2.30%,0,2,2,4,116.7,1.67,1.63,3.99,29.00%,12.50%,25.00%,37.50%,,, ,8,3,81,13,39,5,4,54,1,0,82.76,-5.3,-82.571,-3.768,8.5,-2.4,0.8,-0.4,0.7,-1.3
Frank,Corrado,FRANKCORRADO,VAN,D,15,0,0,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%,0,0,0,0,8.2,0.53,0.55,4.53,10.80%,0.00%,0.00%,0.00%,,, ,1,0,8,2,0,0,0,2,0,0,65.99,-26.8,-82.311,-4.071,0.8,0,0.2,0.1,0,0.2
Frans,Nielsen,FRANSNIELSEN,NYI,C,80,5,15,20,11,4,5,11,4,4.4,36,15,10,13.90%,8.20%,80,1,1,8,274.4,3.42,3.22,2.07,60.90%,16.10%,48.40%,64.50%,19,19,50.00%,31,4,194,20,80,7,6,114,1,1,88.84,5.2,-81.721,-3.962,26.2,1.6,-0.9,0.2,0.4,1.3
Frazer,McLaren,FRAZERMCLAREN,TOR,LW,27,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,,,0.00%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Freddie,Hamilton,FREDDIEHAMILTON,SJS,C,11,0,0,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%,0,0,0,0,1,0.08,0.09,5.98,1.50%,0.00%,0.00%,0.00%,1,0,100.00%,0,0,1,0,1,0,0,0,0,0,116.13,11.2,-77.6,-3.406,0.1,0,0,0,0,0
Gabriel,Bourque,GABRIELBOURQUE,NSH,LW,74,0,1,1,1,0,0,1,0,1.9,6,3,0,0.00%,0.00%,24,0,0,1,32,0.42,0.43,4.41,8.90%,0.00%,100.00%,100.00%,0,0, ,1,0,23,4,11,1,0,9,0,0,73.16,-0.6,-77.925,-5.616,2.7,-0.2,0.2,0,-0.1,-0.1
Gabriel,Dumont,GABRIELDUMONT,MTL,C,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,,,0.00%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Gabriel,Landeskog,GABRIELLANDESKOG,COL,LW,81,5,5,10,1,4,4,1,4,3.1,30,6,11,16.70%,10.60%,9,0,9,12,195.4,2.4,2.29,2.57,47.10%,26.70%,33.30%,60.00%,3,0,100.00%,15,0,126,19,45,5,11,47,4,0,64,-9.9,-77.893,-1.97,17.1,0.1,-0.3,-0.3,0,-0.5
Garrett,Wilson,GARRETTWILSON,FLA,LW,3,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,1.1,0.35,0.36,3.27,9.90%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,1,0,0,56.25,-5,-88.97,8.191,0,-0.1,0,0,0,-0.1
George,Parros,GEORGEPARROS,MTL,RW,22,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,1.7,0.07,0.08,5.12,1.50%,0.00%,0.00%,0.00%,0,0, ,0,0,1,1,0,0,0,1,2,0,35.29,-33.4,-93.446,-8.192,0.1,-0.1,0,0,0,0
Gilbert,Brule,GILBERTBRULE,PHX,C,3,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0.5,0.15,0.16,4.79,3.20%,0.00%,0.00%,0.00%,0,0, ,0,0,1,0,0,0,0,0,0,0,128.57,61.8,-83.635,-1.176,0.1,0,0,0,0,0
Grant,Clitsome,GRANTCLITSOME,WPG,D,32,0,2,2,0,2,0,0,2,2.8,10,3,3,0.00%,0.00%,0,0,1,0,42.3,1.32,1.32,3.92,25.20%,0.00%,100.00%,100.00%,,, ,2,0,32,5,12,1,1,20,0,0,83.69,0.5,-82.523,-2.611,3.3,-0.7,0.4,-0.2,0.9,0.4
Greg,McKegg,GREGMCKEGG,TOR,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,,,0.00%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Gregory,Campbell,GREGORYCAMPBELL,BOS,C/LW,82,0,1,1,1,0,0,1,0,4.9,2,0,0,0.00%,0.00%,7,0,1,0,12.4,0.15,0.15,4.26,3.40%,0.00%,100.00%,100.00%,2,2,50.00%,1,0,6,1,0,0,1,3,0,0,38.81,-56.5,-84.053,-4.005,1.1,-0.1,0.2,-0.1,-0.1,0
Gustav,Nyquist,GUSTAVNYQUIST,DET,RW/C,57,6,3,9,0,3,6,0,3,2.9,35,14,13,17.10%,9.70%,0,0,2,11,184.9,3.23,2.99,2.8,51.60%,37.50%,18.80%,56.30%,0,2,0.00%,16,3,130,22,49,7,4,62,0,0,77.79,-2.3,-84.935,-4.41,15.7,-0.6,-0.1,-1,0,-1.8
Hal,Gill,HALGILL,PHI,D,6,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,,,0.00%,0.00%,0.00%,0.00%,,, ,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Hampus,Lindholm,HAMPUSLINDHOLM,ANA,D,78,1,3,4,1,2,1,1,2,1.5,24,5,16,4.20%,2.20%,10,3,2,5,163.2,2.08,2.02,3.38,37.40%,7.70%,23.10%,30.80%,,, ,13,3,122,12,60,7,10,66,1,1,87.18,-3.1,-76.469,4.237,14.3,-0.3,-0.1,-0.3,1.1,0.4
Harry,Zolnierczyk,HARRYZOLNIERCZYKK,PIT,LW,13,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,,,0.00%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Henrik,Sedin,HENRIKSEDIN,VAN,C,70,4,14,18,7,7,5,6,5,4.5,19,4,14,21.10%,10.80%,82,0,2,3,242.3,3.45,3.34,1.73,65.90%,22.70%,63.60%,86.40%,83,61,57.60%,22,2,236,18,101,7,8,113,3,1,112.22,43.7,-81.451,-4.225,31.9,9.5,-0.9,-0.3,-3.4,4.8
Henrik,Tallinder,HENRIKTALLINDER,BUF,D,64,0,0,0,0,0,0,0,0,0,0,0,1,0.00%,0.00%,0,0,0,0,4.2,0.05,0.07,5.03,1.40%,0.00%,0.00%,0.00%,,, ,0,0,0,0,1,0,0,3,0,0,55.38,-20.8,-83.079,-4.716,0,-0.3,0.3,0,0.1,0
Henrik,Zetterberg,HENRIKZETTERBERG,DET,LW/C,45,3,14,17,8,5,2,9,3,6.4,37,18,14,8.10%,4.30%,54,0,2,4,158.7,3.52,3.19,2.04,61.00%,9.10%,59.10%,68.20%,46,33,58.20%,22,0,126,15,64,4,4,60,0,1,104.22,33,-80.733,-2.536,16.7,3.1,-0.8,-0.5,-0.4,1.4
Ian,Cole,IANCOLE,STL,D,46,0,2,2,1,1,0,1,1,10.8,1,1,1,0.00%,0.00%,5,0,0,0,11.1,0.23,0.24,4.85,4.70%,0.00%,100.00%,100.00%,,, ,2,0,8,0,3,0,0,5,2,0,97.15,12.9,-83.375,-3.73,1.1,0,0.1,0,0.1,0.2
J.T.,Brown,J.T.BROWN,TBL,RW/LW,63,0,2,2,1,0,0,1,1,4,6,0,1,0.00%,0.00%,6,0,1,3,30.2,0.47,0.46,4.61,9.10%,0.00%,25.00%,25.00%,0,1,0.00%,4,0,20,3,11,1,0,9,0,0,82.1,21.6,-80.82,-1.102,2.4,-0.4,0.1,0,0.3,0
J.T.,Miller,J.T.MILLER,NYR,C/LW,30,0,2,2,0,2,0,0,2,4.7,4,3,1,0.00%,0.00%,0,0,0,0,25.4,0.83,0.84,4.51,15.70%,0.00%,40.00%,40.00%,1,3,25.00%,5,0,21,3,8,1,3,14,1,0,97.3,2.9,-82.796,-1.266,2.4,0,0.1,-0.2,0,-0.1
Jack,Hillen,JACKHILLEN,WSH,D,13,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,3.3,0.25,0.25,3.94,6.00%,0.00%,0.00%,0.00%,,, ,0,0,2,1,1,0,0,0,0,0,36.36,-90.1,-84.226,-1.256,0.3,-0.1,0.1,0,0,0
Jack,Johnson,JACKJOHNSON,CBJ,D,82,4,14,18,5,9,4,3,8,4.1,37,23,23,10.80%,4.80%,44,2,8,6,263.2,3.2,3.11,2.39,56.50%,15.40%,53.80%,69.20%,,, ,26,8,201,31,101,4,7,93,0,2,87.23,0.4,-87.63,-2.595,25.6,2.1,-0.7,-0.3,-0.3,0.8
Jack,Skille,JACKSKILLE,CBJ,RW/LW,16,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,2.1,0.12,0.13,4.95,2.60%,0.00%,0.00%,0.00%,0,0, ,0,0,1,0,0,0,0,0,0,0,29.27,-64,-82.187,-3.15,0.1,-0.1,0,0,0,-0.1
Jacob,Josefson,JACOBJOSEFSON,NJD,C,27,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,1.5,0.05,0.05,5.23,0.90%,0.00%,0.00%,0.00%,1,1,50.00%,0,0,0,0,0,0,0,0,0,0,0,-64.6,-83.295,-2.977,0,-0.2,0,0,0,-0.1
Jacob,Trouba,JACOBTROUBA,WPG,D,65,0,3,3,2,1,0,2,1,1.4,19,13,16,0.00%,0.00%,21,2,3,6,128.2,1.97,1.97,3.01,39.60%,0.00%,30.00%,30.00%,,, ,10,2,93,16,40,4,3,44,2,0,75.84,-10.8,-84.046,1.608,8.7,-3.6,0.8,-0.7,2.6,-0.8
Jaden,Schwartz,JADENSCHWARTZ,STL,LW/C,80,5,5,10,2,3,5,2,3,4.2,24,6,6,20.80%,13.90%,13,0,4,7,141.8,1.77,1.73,3.65,32.20%,27.80%,27.80%,55.60%,6,6,50.00%,18,1,95,13,43,2,6,74,0,0,90.01,5.7,-80.814,-0.87,12.9,0.1,0.4,-0.1,1.4,1.7
Jake,Dowell,JACOBDOWELL,MIN,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,,,0.00%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Jake,Gardiner,JAKEGARDINER,TOR,D,80,2,9,11,5,4,2,5,2,3.6,30,11,17,6.70%,3.40%,39,1,4,9,182.4,2.27,2.25,2.88,43.90%,10.00%,45.00%,55.00%,,, ,20,4,135,32,57,10,5,74,0,0,78.38,0.1,-84.787,-3.406,18.2,1.5,0.4,-0.3,0.3,1.9
Jake,McCabe,JAKEMCCABE,BUF,D,7,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0.4,0.05,0.05,4.79,1.00%,0.00%,0.00%,0.00%,,, ,0,0,0,0,0,0,0,0,0,0,0,-55.5,-76.536,5.151,0.1,0,0.1,0,0,0.1
Jake,Muzzin,JAKEMUZZIN,LAK,D,76,1,4,5,2,2,1,2,2,1.6,37,12,32,2.70%,1.20%,26,1,3,7,183.1,2.4,2.39,3.38,41.40%,7.70%,30.80%,38.50%,,, ,13,3,157,22,71,9,2,76,2,2,92.94,6,-82.06,-3.435,19.7,2.1,0.4,-0.7,0.3,2.1
Jakob,Silfverberg,JAKOBSILFVERBERG,ANA,RW,52,1,0,1,0,0,1,0,0,0.9,18,3,5,5.60%,3.80%,0,0,0,2,69.4,1.33,1.26,4.61,21.50%,25.00%,0.00%,25.00%,0,2,0.00%,4,3,61,9,23,7,1,20,0,0,80.32,-11,-84.338,-3.827,5.6,-0.5,0.4,-0.4,0.4,-0.2
Jakub,Kindl,JAKUBKINDL,DET,D,66,0,7,7,1,6,0,1,7,3.1,29,14,15,0.00%,0.00%,11,3,0,1,134.4,2.03,1.99,3.3,37.60%,0.00%,70.00%,70.00%,,, ,10,2,100,11,37,6,4,41,0,0,75.37,-16.7,-81.857,-1.006,11.2,-1.1,0.2,-0.1,0.5,-0.5
Jakub,Voracek,JAKUBVORACEK,PHI,RW,82,8,15,23,6,9,8,6,9,5,76,16,51,10.50%,5.60%,41,4,1,6,275.8,3.35,3.28,2.38,58.00%,19.00%,35.70%,54.80%,1,0,100.00%,42,9,246,39,120,15,16,133,1,0,102.95,31.5,-82.299,-2.478,30.2,4.2,-1.8,-1.6,0,0.7
James,Neal,JAMESNEAL,PIT,RW/LW,59,11,15,26,10,5,9,9,5,6.9,69,13,24,15.90%,10.40%,66,2,6,13,226.2,3.83,3.67,1.53,70.60%,24.30%,40.50%,64.90%,0,1,0.00%,37,2,209,32,76,4,9,104,1,3,105.08,27.3,-81.264,-1.576,27.6,6.5,-1.4,0.4,-5,0.5
James,Sheppard,JAMESSHEPPARD,SJS,LW/C,67,0,1,1,1,0,0,1,0,3.4,1,0,0,0.00%,0.00%,20,0,0,0,17.5,0.25,0.26,5.3,4.70%,0.00%,100.00%,100.00%,7,4,63.60%,1,1,19,8,3,1,0,5,0,0,61.89,-43.5,-100.414,-11.038,1.9,0.2,0.2,0,-0.2,0.2
James,van Riemsdyk,JAMESVANRIEMSDYK,TOR,LW/RW,80,9,6,15,4,2,9,4,2,3.6,57,11,1,15.80%,13.00%,41,0,7,11,251.7,3.13,3.03,2.04,59.80%,37.50%,25.00%,62.50%,21,23,47.70%,24,8,220,37,74,13,10,108,1,1,88.6,22.8,-82.674,-2.922,25.6,3,-0.6,-0.1,-0.5,1.8
James,Wisniewski,JAMESWISNIEWSKI,CBJ,D,75,3,25,28,12,13,3,12,10,6.1,53,32,35,5.70%,2.50%,92,4,1,8,273.8,3.65,3.5,2.07,62.80%,10.00%,83.30%,93.30%,,, ,30,8,199,32,107,6,10,99,0,1,86.59,-1.8,-82.014,-4.379,25.1,1.1,-0.7,-0.8,-0.2,-0.7
James,Wright,JAMESWRIGHT,WPG,C,59,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,1.7,0.02,0.04,5.26,0.80%,0.00%,0.00%,0.00%,0,1,0.00%,0,0,1,0,1,0,0,0,0,0,57.6,-29.4,-79.925,-1.985,0.1,-0.3,0,-0.1,0.2,-0.2
Jamie,Benn,JAMIEBENN,DAL,LW/C,81,5,14,19,7,6,5,7,6,3.8,55,29,23,9.10%,4.70%,61,2,12,17,297.4,3.67,3.5,2.4,59.30%,15.20%,39.40%,54.50%,128,109,54.00%,33,4,255,41,135,22,12,129,2,1,100.19,31.3,-76.534,0.813,33.7,7.1,-1.3,-0.9,-2.6,2.2
Jamie,Devane,JAMIEDEVANE,TOR,LW,2,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,,,0.00%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Jamie,McBain,JAMIEMCBANE,BUF,D,69,2,3,5,1,2,2,1,2,1.6,26,15,23,7.70%,3.10%,9,3,1,4,185.2,2.68,2.63,2.53,51.00%,14.30%,21.40%,35.70%,,, ,14,1,114,29,52,9,8,66,1,1,65.69,-16.5,-82.24,-2.885,13,-3.2,0.7,0.2,0.2,-2.2
Jamie,McGinn,JAMIEMCGINN,COL,LW,79,5,4,9,2,2,5,2,2,3.9,21,14,7,23.80%,11.90%,13,0,3,1,138.8,1.75,1.75,3.22,35.20%,31.30%,25.00%,56.30%,1,0,100.00%,16,0,86,25,39,2,2,45,2,0,68.24,0,-82.173,-0.435,11.3,-1.6,-0.4,0.2,-0.6,-2.4
Jamie,Oleksiak,JAMIEOLEKSIAK,DAL,D,7,0,0,0,0,0,0,0,0,0,1,1,0,0.00%,0.00%,0,0,0,1,6.5,0.92,0.93,7.67,10.80%,0.00%,0.00%,0.00%,,, ,0,0,10,2,2,1,0,3,0,0,110.49,11,-80.912,-0.82,1.2,0.5,0,0,0,0.5
Jan,Hejda,JANHEJDA,COL,D,78,0,0,0,0,0,0,0,0,0,1,0,4,0.00%,0.00%,0,0,0,0,9.4,0.12,0.12,4.9,2.40%,0.00%,0.00%,0.00%,,, ,1,0,4,2,0,0,1,6,0,0,50.97,-17.6,-78.354,10.063,0.5,-0.2,0.5,-0.1,0,0.1
Jannik,Hansen,JANNIKHANSEN,VAN,RW,71,0,1,1,0,1,0,0,1,1,9,1,3,0.00%,0.00%,0,0,1,3,59.5,0.83,0.84,4.2,16.70%,0.00%,25.00%,25.00%,2,0,100.00%,4,0,48,8,12,0,1,16,0,0,71.8,-28.1,-85.701,-6.435,5.2,0,0.4,0,0,0.4
Jared,Boll,JAREDBOLL,CBJ,RW,28,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0.6,0.02,0.02,5.94,0.30%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,1,0,-90.6,-90.235,-14.077,0,0,0,0,0,0
Jared,Cowen,JAREDCOWEN,OTT,D,68,0,1,1,1,0,0,1,0,6,0,0,0,0.00%,0.00%,3,0,0,0,10,0.13,0.15,5.08,2.90%,0.00%,33.30%,33.30%,,, ,3,0,7,3,2,0,0,1,0,0,59.5,-25.4,-84.267,-4.109,0.5,-0.4,0.1,-0.1,0.2,-0.1
Jared,Spurgeon,JAREDSPURGEON,MIN,D,67,2,5,7,4,1,2,3,2,3,21,8,10,9.50%,5.10%,37,3,0,4,141.6,2.1,2.1,2.96,41.50%,15.40%,38.50%,53.80%,,, ,13,3,108,14,37,6,6,44,1,1,73.8,-7.5,-89.271,-10.391,17.4,4.2,0.2,-0.2,-0.9,3.2
Jarome,Iginla,JAROMEIGINLA,BOS,RW,78,4,10,14,7,3,3,7,3,4.3,42,28,23,9.50%,4.30%,52,0,9,10,195.2,2.5,2.42,2.01,54.60%,12.00%,40.00%,52.00%,1,4,20.00%,25,3,159,28,75,4,5,100,1,2,101.33,17.2,-82.306,-3.914,20.7,2.3,-0.8,-0.2,-1.2,0.1
Jaromir,Jagr,JAROMIRJAGR,NJD,RW,82,5,12,17,6,6,5,6,4,4.3,34,12,15,14.70%,8.20%,40,0,0,8,237.7,2.88,2.8,2.09,57.30%,19.20%,46.20%,65.40%,0,0, ,26,4,146,33,53,8,6,79,1,1,66.23,11.4,-87.159,-22.152,19.6,-2.2,-0.6,-0.5,3.2,-0.1
Jarred,Tinordi,JARREDTINORDI,MTL,D,22,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,2.4,0.1,0.11,6.23,1.70%,0.00%,0.00%,0.00%,,, ,0,0,3,0,0,0,0,0,1,0,73.97,5.3,-83.768,-3.375,0.5,0.3,0,0,0,0.4
Jarret,Stoll,JARRETSTOLL,LAK,C,78,1,3,4,2,1,1,3,1,2.1,17,7,6,5.90%,3.30%,26,1,5,7,115.8,1.48,1.48,4.28,25.70%,12.50%,37.50%,50.00%,46,39,54.10%,8,1,95,10,43,3,4,57,3,0,95.99,8.7,-83.401,-3.991,11.5,0.4,0.5,0.1,0,1
Jason,Akeson,JASONAKESON,PHI,RW,1,0,0,0,0,0,0,0,0,0,0,0,1,0.00%,0.00%,0,0,0,0,0.6,0.57,,,0.00%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0
Jason,Chimera,JASONCHIMERA,WSH,LW,82,1,4,5,1,3,1,2,2,4.3,14,2,0,7.10%,6.30%,7,0,0,7,69.2,0.83,0.84,4.41,16.00%,10.00%,40.00%,50.00%,1,2,33.30%,10,3,59,14,24,3,2,18,0,3,77.17,-19.4,-81.063,0.34,7.5,0.7,0.5,0.4,-0.5,1
Jason,Demers,JASONDEMERS,SJS,D,75,1,8,9,3,5,1,3,5,3.7,23,13,9,4.30%,2.20%,26,5,5,5,144.4,1.92,1.9,3.49,35.30%,6.30%,50.00%,56.30%,,, ,16,1,121,27,54,7,11,67,3,0,89.35,-25.5,-90.236,-4.57,15.9,2.5,0.3,-0.4,-2.4,-0.1
Jason,Garrison,JASONGARRISON,VAN,D,81,4,11,15,7,4,4,5,3,4.1,85,34,36,4.70%,2.60%,83,6,2,6,221.1,2.72,2.61,2.56,50.50%,21.10%,57.90%,78.90%,,, ,19,1,205,16,78,3,10,89,3,0,102.41,17.9,-83.31,1.183,25.5,5.3,-0.6,-0.5,-2.8,1.3
Jason,Pominville,JASONPOMINVILLE,MIN,RW/LW,82,7,10,17,3,7,7,2,6,3.6,66,26,28,10.60%,5.80%,24,5,1,8,282.6,3.43,3.26,1.81,64.30%,23.30%,33.30%,56.70%,31,17,64.60%,30,4,210,32,94,11,13,100,0,1,83.82,22.7,-78.801,4.578,32.1,6.2,-1.7,0.2,-3.1,1.6
Jason,Spezza,JASONSPEZZA,OTT,C,75,9,13,22,6,8,8,6,7,5.8,59,15,21,15.30%,9.50%,46,0,0,6,229.3,3.05,2.96,2.35,55.70%,32.00%,56.00%,88.00%,133,103,56.40%,25,9,167,41,84,8,2,110,2,0,88.19,16.6,-72.893,14.872,16.8,-3.8,-0.9,-1.2,3.5,-2.4
Jason,Zucker,JASONZUCKER,MIN,LW,21,1,1,2,0,1,1,0,1,6.9,1,1,0,100.00%,50.00%,0,0,0,0,17.4,0.82,0.83,4.04,17.00%,33.30%,33.30%,66.70%,0,0, ,3,0,5,2,4,0,1,4,0,0,44.83,-30.1,-77.7,1.535,1,-0.1,0,-0.1,0,-0.2
Jay,Beagle,JAYBEAGLE,WSH,RW/C/LW,62,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,5.8,0.08,0.09,5.12,1.70%,0.00%,0.00%,0.00%,7,9,43.80%,0,0,0,1,1,1,0,1,0,0,0,-96.4,-83.474,-2.387,0,-0.6,0.4,0.1,0,0
Jay,Bouwmeester,JAYBOUWMEESTER,STL,D,82,1,10,11,4,5,1,4,6,3.8,24,13,17,4.20%,1.90%,28,1,3,8,172.5,2.1,2.11,3.25,39.40%,6.30%,56.30%,62.50%,,, ,16,1,94,16,48,8,6,66,0,0,67.07,-32.6,-83.668,-1.798,11.1,-3.5,0.5,-0.2,1.8,-1.3
Jay,Harrison,JAYHARRISON,CAR,D,68,1,5,6,1,4,1,1,4,5.2,26,3,15,3.80%,2.30%,10,0,1,0,68.7,1,1.01,4.37,18.80%,12.50%,62.50%,75.00%,,, ,8,1,73,8,11,3,0,28,0,0,94.74,13.4,-84.009,-2.803,9.8,3.2,0,0.2,0.1,3.4
Jay,McClement,JAYMCCLEMENT,TOR,C,81,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,2.3,0.02,0.03,5.08,0.60%,0.00%,0.00%,0.00%,7,2,77.80%,0,0,2,0,0,0,0,1,0,0,77.7,-0.6,-87.015,-1.722,0.3,0.1,0.3,0,0,0.3
Jay,Rosehill,JAYROSEHILL,PHI,LW/D,34,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,1.5,0.03,0.01,5.53,0.20%,0.00%,0.00%,0.00%,0,0, ,1,0,0,0,1,0,0,0,0,0,480,386.5,-82.641,-0.703,0.1,0,0,0,0,0
Jayson,Megna,JAYSONMEGNA,PIT,C/LW,36,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0.2,0,0,5.06,0.00%,0.00%,0.00%,0.00%,1,0,100.00%,0,0,0,0,0,0,0,0,0,1,0,-87.3,-82.683,-2.353,0,-0.1,0,0,0,-0.1
Jean-Gabriel,Pageau,JEAN-GABRIELPAGEAU,OTT,C,28,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0.1,0,0,5.07,0.00%,0.00%,0.00%,0.00%,0,0, ,0,0,0,0,0,0,0,0,0,0,0,-81.1,-81.065,-3.76,0,0,0,0,0,0
Jean-Philippe,Cote,JEAN-PHILIPPECOTE,TBL,D,19,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,0,0,0,,,0.00%,0.00%,0.00%,0.00%,,, ,0,0,0,0,0,0,0,0,1,0,,,,,0,0,0,0,0,0
Jeff,Carter,JEFFCARTER,LAK,C,72,8,6,14,3,3,7,3,3,3.6,52,24,24,15.40%,8.00%,27,0,4,4,235.5,3.27,3.08,2.68,53.50%,33.30%,28.60%,61.90%,70,60,53.80%,21,5,166,25,88,11,4,93,5,0,87.42,-5.3,-79.524,-4.614,20.4,-0.9,-0.8,0.2,0,-1.4
Jeff,Halpern,JEFFHALPERN,PHX,C,69,0,0,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%,0,0,0,2,2.9,0.03,0.04,5.32,0.70%,0.00%,0.00%,0.00%,5,5,50.00%,0,0,4,1,0,0,0,1,0,0,83.72,-5.8,-82.792,-3.707,0.1,-0.2,0.2,0,0,0
Jeff,Petry,JEFFPETRY,EDM,D,80,1,1,2,0,1,1,0,1,1.8,11,0,4,9.10%,6.70%,0,2,1,2,67.4,0.83,0.81,4.48,15.30%,33.30%,33.30%,66.70%,,, ,3,2,37,15,11,4,2,21,0,0,45.39,-31.2,-82.173,-0.761,2.9,-3.4,0.4,-0.1,0.6,-2.4
Jeff,Skinner,JEFFSKINNER,CAR,LW/C,71,11,9,20,7,2,8,6,0,5.5,61,23,30,18.00%,9.60%,62,1,2,11,219.5,3.08,2.82,2.54,52.60%,36.40%,40.90%,77.30%,1,5,16.70%,22,4,173,25,66,17,6,85,1,2,88.2,2.6,-83.037,-4.747,19.3,1,-0.8,-0.1,0.9,1
Jeremy,Morin,JEREMYMORIN,CHI,RW/LW/C,24,0,0,0,0,0,0,0,0,0,3,1,0,0.00%,0.00%,0,0,0,0,7.6,0.32,0.28,4.6,5.70%,0.00%,0.00%,0.00%,1,0,100.00%,2,0,4,0,0,0,0,2,0,0,72.18,-2.8,-72.837,11.023,0.6,0,0.1,0,0.1,0.1
